SONG_ID,SOURCE,ANNOTATOR1,ANNOTATOR2,FILE_LOCATION,SONG_DURATION,EMPTY,SONG_TITLE,ARTIST,FORMAT,ANNOTATION_TIME1,ANNOTATION_TIME2,TEXTFILE1,TEXTFILE2,CLASS,GENRE,SUBMISSION_DATE1,SUBMISSION_DATE2,SONG_WAS_PRIVATE_FLAG,SONG_WAS_DISCARDED_FLAG,XEQS1,XEQS2
1640,Isophonics,7,13,/srv/salami/data/Isophonics/Beatles/09_-_Words_of_Love,,,09_-_Words_of_Love,Beatles,mp3,15.0,,/srv/salami/data/Isophonics/Beatles/09_-_Words_of_Love/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,False,0,0
1642,Isophonics,4,13,/srv/salami/data/Isophonics/Beatles/02_-_I_Should_Have_Known_Better,,,02_-_I_Should_Have_Known_Better,Beatles,mp3,15.0,,/srv/salami/data/Isophonics/Beatles/02_-_I_Should_Have_Known_Better/textfile1.txt,,popular,,2010-12-10,2011-01-31,0,False,0,0
1648,Isophonics,7,13,/srv/salami/data/Isophonics/Beatles/11_-_Mean_Mr__Mustard,,,11_-_Mean_Mr__Mustard,Beatles,mp3,8.0,,/srv/salami/data/Isophonics/Beatles/11_-_Mean_Mr__Mustard/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,False,0,0
1652,Isophonics,7,13,/srv/salami/data/Isophonics/Beatles/CD1_-_07_-_While_My_Guitar_Gently_Weeps,,,CD1_-_07_-_While_My_Guitar_Gently_Weeps,Beatles,mp3,15.0,,/srv/salami/data/Isophonics/Beatles/CD1_-_07_-_While_My_Guitar_Gently_Weeps/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,False,0,0
1654,Isophonics,7,13,/srv/salami/data/Isophonics/Beatles/CD2_-_10_-_Savoy_Truffle,,,CD2_-_10_-_Savoy_Truffle,Beatles,mp3,10.0,,/srv/salami/data/Isophonics/Beatles/CD2_-_10_-_Savoy_Truffle/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,False,0,0
3,Codaich,5,6,/srv/salami/data/Codaich/popular/Beck/Golden_Age,276.0,,Golden_Age,Beck,mp3,28.0,30.0,/srv/salami/data/Codaich/popular/Beck/Golden_Age/textfile1.txt,/srv/salami/data/Codaich/popular/Beck/Golden_Age/textfile2.txt,popular,Alternative_Pop___Rock,2010-06-14,2010-06-10,1,False,X,X
7,Codaich,3,8,/srv/salami/data/Codaich/popular/Compilations/Swagger,218.0,,Swagger,Compilations,mp3,30.0,15.0,/srv/salami/data/Codaich/popular/Compilations/Swagger/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Swagger/textfile2.txt,popular,Alternative_Pop___Rock,2010-06-02,2010-06-04,1,False,X,X
11,Codaich,2,4,/srv/salami/data/Codaich/popular/Sugarcubes/Coldsweat___Remix__,222.0,,Coldsweat___Remix__,Sugarcubes,mp3,30.0,20.0,/srv/salami/data/Codaich/popular/Sugarcubes/Coldsweat___Remix__/textfile1.txt,/srv/salami/data/Codaich/popular/Sugarcubes/Coldsweat___Remix__/textfile2.txt,popular,Alternative_Pop___Rock,2010-06-04,2010-07-10,1,False,X,0
19,Codaich,8,9,/srv/salami/data/Codaich/jazz/Compilations/Feel_So_Bad,218.0,,Feel_So_Bad,Compilations,mp3,15.0,10.0,/srv/salami/data/Codaich/jazz/Compilations/Feel_So_Bad/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Feel_So_Bad/textfile2.txt,jazz,Blues_-_Contemporary_Blues,2010-06-29,2010-08-01,1,False,0,0
23,Codaich,2,3,/srv/salami/data/Codaich/jazz/Compilations/When_The_Lights_Go_Out,193.0,,When_The_Lights_Go_Out,Compilations,mp3,30.0,10.0,/srv/salami/data/Codaich/jazz/Compilations/When_The_Lights_Go_Out/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/When_The_Lights_Go_Out/textfile2.txt,jazz,Blues_-_Contemporary_Blues,2010-06-19,2010-06-17,1,False,0,0
27,Codaich,7,9,/srv/salami/data/Codaich/jazz/The_Derek_Trucks_Band/So_Close___So_Far_Away,278.0,,So_Close___So_Far_Away,The_Derek_Trucks_Band,mp3,35.0,20.0,/srv/salami/data/Codaich/jazz/The_Derek_Trucks_Band/So_Close___So_Far_Away/textfile1.txt,/srv/salami/data/Codaich/jazz/The_Derek_Trucks_Band/So_Close___So_Far_Away/textfile2.txt,jazz,Blues_-_Contemporary_Blues,2010-06-21,2010-08-01,1,False,0,0
31,Codaich,5,6,/srv/salami/data/Codaich/jazz/Robert_Johnson/Ramblin___On_My_Mind____Alternate_Take,143.0,,Ramblin___On_My_Mind____Alternate_Take,Robert_Johnson,mp3,20.0,15.0,/srv/salami/data/Codaich/jazz/Robert_Johnson/Ramblin___On_My_Mind____Alternate_Take/textfile1.txt,/srv/salami/data/Codaich/jazz/Robert_Johnson/Ramblin___On_My_Mind____Alternate_Take/textfile2.txt,jazz,Blues_-_Country_Blues,2010-07-23,2010-07-11,1,False,0,0
39,Codaich,2,4,/srv/salami/data/Codaich/jazz/Eric_Clapton/Hey_Hey,196.0,,Hey_Hey,Eric_Clapton,mp3,15.0,10.0,/srv/salami/data/Codaich/jazz/Eric_Clapton/Hey_Hey/textfile1.txt,/srv/salami/data/Codaich/jazz/Eric_Clapton/Hey_Hey/textfile2.txt,jazz,Blues_-_Country_Blues,2010-07-26,2010-07-13,1,False,0,0
43,Codaich,2,9,/srv/salami/data/Codaich/jazz/Howlin___Wolf/Howlin___For_My_Darlin__,153.0,,Howlin___For_My_Darlin__,Howlin___Wolf,mp3,10.0,10.0,/srv/salami/data/Codaich/jazz/Howlin___Wolf/Howlin___For_My_Darlin__/textfile1.txt,/srv/salami/data/Codaich/jazz/Howlin___Wolf/Howlin___For_My_Darlin__/textfile2.txt,jazz,Blues_-_Urban_Blues,2010-07-26,2010-08-01,1,False,0,0
51,Codaich,2,3,/srv/salami/data/Codaich/jazz/Buddy_Guy/Watch_Yourself,243.0,,Watch_Yourself,Buddy_Guy,mp3,15.0,15.0,/srv/salami/data/Codaich/jazz/Buddy_Guy/Watch_Yourself/textfile1.txt,/srv/salami/data/Codaich/jazz/Buddy_Guy/Watch_Yourself/textfile2.txt,jazz,Blues_-_Urban_Blues,2010-07-26,2010-06-28,1,False,0,0
59,Codaich,5,6,/srv/salami/data/Codaich/classical/Lorraine_McAslan____John_Blakely/Sonata_for_Violon_and_Piano___III,266.0,,Sonata_for_Violon_and_Piano___III,Lorraine_McAslan____John_Blakely,mp3,30.0,20.0,/srv/salami/data/Codaich/classical/Lorraine_McAslan____John_Blakely/Sonata_for_Violon_and_Piano___III/textfile1.txt,/srv/salami/data/Codaich/classical/Lorraine_McAslan____John_Blakely/Sonata_for_Violon_and_Piano___III/textfile2.txt,classical,Classical_-_20th_Century_Classical,2010-07-24,2010-07-23,1,False,0,0
67,Codaich,10,4,/srv/salami/data/Codaich/classical/Compilations/Wozzeck__Act_III___Scene_3___2,60.0,,Wozzeck__Act_III___Scene_3___2,Compilations,mp3,2.0,15.0,,,classical,Classical_-_20th_Century_Classical,2010-07-26,2010-07-16,1,True,0,0
75,Codaich,4,9,/srv/salami/data/Codaich/classical/City_of_Birmingham_Symphony_Orchestra__/Petrushka_4e_me_tableau___Danse_des_n,160.0,,Petrushka_4e_me_tableau___Danse_des_n,City_of_Birmingham_Symphony_Orchestra__,mp3,,30.0,,/srv/salami/data/Codaich/classical/City_of_Birmingham_Symphony_Orchestra__/Petrushka_4e_me_tableau___Danse_des_n/textfile2.txt,classical,Classical_-_20th_Century_Classical,,2010-07-28,1,False,0,0
79,Codaich,2,4,/srv/salami/data/Codaich/classical/Vlado_Perlemuter____Concerts_Colonne_Orch/Menuet_sur_le_nom_de_Haydn,121.0,,Menuet_sur_le_nom_de_Haydn,Vlado_Perlemuter____Concerts_Colonne_Orch,mp3,15.0,15.0,/srv/salami/data/Codaich/classical/Vlado_Perlemuter____Concerts_Colonne_Orch/Menuet_sur_le_nom_de_Haydn/textfile1.txt,/srv/salami/data/Codaich/classical/Vlado_Perlemuter____Concerts_Colonne_Orch/Menuet_sur_le_nom_de_Haydn/textfile2.txt,classical,Classical_-_20th_Century_Classical,2010-07-26,2010-10-16,1,False,0,0
95,Codaich,2,4,/srv/salami/data/Codaich/classical/Kronos_Quartet/Black_Angels___God_Music,188.0,,Black_Angels___God_Music,Kronos_Quartet,mp3,30.0,15.0,/srv/salami/data/Codaich/classical/Kronos_Quartet/Black_Angels___God_Music/textfile1.txt,/srv/salami/data/Codaich/classical/Kronos_Quartet/Black_Angels___God_Music/textfile2.txt,classical,Classical_-_20th_Century_Classical,2010-06-20,2010-09-24,1,False,0,0
99,Codaich,2,9,/srv/salami/data/Codaich/classical/Maurizio_Pollini/Douze_Etudes_pour_le_piano___Pour_le_1,192.0,,Douze_Etudes_pour_le_piano___Pour_le_1,Maurizio_Pollini,mp3,20.0,25.0,/srv/salami/data/Codaich/classical/Maurizio_Pollini/Douze_Etudes_pour_le_piano___Pour_le_1/textfile1.txt,/srv/salami/data/Codaich/classical/Maurizio_Pollini/Douze_Etudes_pour_le_piano___Pour_le_1/textfile2.txt,classical,Classical_-_20th_Century_Classical,2010-07-26,2010-12-28,1,False,0,0
107,Codaich,2,4,/srv/salami/data/Codaich/classical/Compilations/Trio_Sonata___Op,64.0,,Trio_Sonata___Op,Compilations,mp3,10.0,10.0,/srv/salami/data/Codaich/classical/Compilations/Trio_Sonata___Op/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Trio_Sonata___Op/textfile2.txt,classical,Classical_-_Baroque,2010-07-26,2010-10-16,1,False,0,0
111,Codaich,7,9,/srv/salami/data/Codaich/classical/Raphael_Wallfisch_____City_Of_London_Sinf/Concerto_in_F_major___RV411__2,69.0,,Concerto_in_F_major___RV411__2,Raphael_Wallfisch_____City_Of_London_Sinf,mp3,10.0,10.0,/srv/salami/data/Codaich/classical/Raphael_Wallfisch_____City_Of_London_Sinf/Concerto_in_F_major___RV411__2/textfile1.txt,/srv/salami/data/Codaich/classical/Raphael_Wallfisch_____City_Of_London_Sinf/Concerto_in_F_major___RV411__2/textfile2.txt,classical,Classical_-_Baroque,2010-07-06,2010-12-28,1,False,0,0
131,Codaich,8,9,/srv/salami/data/Codaich/classical/Compilations/Te_Deum_In_D_Major__Introduction,98.0,,Te_Deum_In_D_Major__Introduction,Compilations,mp3,10.0,131.0,/srv/salami/data/Codaich/classical/Compilations/Te_Deum_In_D_Major__Introduction/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Te_Deum_In_D_Major__Introduction/textfile2.txt,classical,Classical_-_Baroque,2010-07-08,2010-12-28,1,False,0,0
135,Codaich,2,3,/srv/salami/data/Codaich/classical/Compilations/La_Griselda__Act_II___Scene_I__Mi_Riv_3,116.0,,La_Griselda__Act_II___Scene_I__Mi_Riv_3,Compilations,mp3,30.0,30.0,/srv/salami/data/Codaich/classical/Compilations/La_Griselda__Act_II___Scene_I__Mi_Riv_3/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/La_Griselda__Act_II___Scene_I__Mi_Riv_3/textfile2.txt,classical,Classical_-_Baroque,2010-06-20,2010-06-20,1,False,0,0
139,Codaich,7,9,/srv/salami/data/Codaich/classical/Compilations/Le_Devin_Du_Village___Scene_1___J__ai,167.0,,Le_Devin_Du_Village___Scene_1___J__ai,Compilations,mp3,18.0,15.0,/srv/salami/data/Codaich/classical/Compilations/Le_Devin_Du_Village___Scene_1___J__ai/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Le_Devin_Du_Village___Scene_1___J__ai/textfile2.txt,classical,Classical_-_Baroque,2010-07-06,2010-12-28,1,False,0,0
155,Codaich,2,9,/srv/salami/data/Codaich/classical/Jordi_Saval/Les_Pleurs,249.0,,Les_Pleurs,Jordi_Saval,mp3,20.0,15.0,/srv/salami/data/Codaich/classical/Jordi_Saval/Les_Pleurs/textfile1.txt,/srv/salami/data/Codaich/classical/Jordi_Saval/Les_Pleurs/textfile2.txt,classical,Classical_-_Baroque,2010-06-20,2010-07-28,1,False,0,0
183,Codaich,2,9,/srv/salami/data/Codaich/classical/Compilations/Der_Vogelfa_nger_bin_ich_ja,161.0,,Der_Vogelfa_nger_bin_ich_ja,Compilations,mp3,20.0,20.0,/srv/salami/data/Codaich/classical/Compilations/Der_Vogelfa_nger_bin_ich_ja/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Der_Vogelfa_nger_bin_ich_ja/textfile2.txt,classical,Classical_-_Classical,2010-07-26,2010-12-28,1,False,0,0
215,Codaich,8,9,/srv/salami/data/Codaich/classical/Ars_Nova___Bo_Holten/Ma_gli_archi,152.0,,Ma_gli_archi,Ars_Nova___Bo_Holten,mp3,10.0,10.0,/srv/salami/data/Codaich/classical/Ars_Nova___Bo_Holten/Ma_gli_archi/textfile1.txt,/srv/salami/data/Codaich/classical/Ars_Nova___Bo_Holten/Ma_gli_archi/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-06-17,2010-12-28,1,False,0,0
223,Codaich,7,9,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/De_Profundis,96.0,,De_Profundis,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,5.0,5.0,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/De_Profundis/textfile1.txt,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/De_Profundis/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-14,2010-12-28,1,False,0,0
227,Codaich,5,6,/srv/salami/data/Codaich/classical/Compilations/Suite_in_F_Minor___Gigue,113.0,,Suite_in_F_Minor___Gigue,Compilations,mp3,15.0,10.0,/srv/salami/data/Codaich/classical/Compilations/Suite_in_F_Minor___Gigue/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Suite_in_F_Minor___Gigue/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-08-04,2010-07-31,1,False,0,0
231,Codaich,16,14,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Traditor_Autem___Benedictus,279.0,,Traditor_Autem___Benedictus,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,10.0,,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Traditor_Autem___Benedictus/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-04-06,,1,False,0,0
259,Codaich,10,10,/srv/salami/data/Codaich/classical/Maria_Callas____Orchestra_and_Chorus_of_L/La_Traviata___Follie___follie___Deliri,63.0,,La_Traviata___Follie___follie___Deliri,Maria_Callas____Orchestra_and_Chorus_of_L,mp3,3.0,8.0,,,classical,Classical_-_Romantic,2011-01-31,2010-08-06,1,True,0,0
263,Codaich,16,14,/srv/salami/data/Codaich/classical/Jean_Philippe_Collard____Royal_Philharmon/Piano_Concerto_No_3___op_29___III___A,474.0,,Piano_Concerto_No_3___op_29___III___A,Jean_Philippe_Collard____Royal_Philharmon,mp3,40.0,,,,classical,Classical_-_Romantic,2011-04-05,,1,True,0,0
283,Codaich,7,6,/srv/salami/data/Codaich/classical/Compilations/Recondita_Armonia,171.0,,Recondita_Armonia,Compilations,mp3,15.0,25.0,/srv/salami/data/Codaich/classical/Compilations/Recondita_Armonia/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Recondita_Armonia/textfile2.txt,classical,Classical_-_Romantic,2010-12-28,2010-07-31,1,False,0,0
299,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/The_Bartered_Bride___Overture___2,71.0,,The_Bartered_Bride___Overture___2,Compilations,mp3,5.0,,/srv/salami/data/Codaich/classical/Compilations/The_Bartered_Bride___Overture___2/textfile1.txt,,classical,Classical_-_Romantic,2011-03-30,,1,False,0,0
307,Codaich,7,9,/srv/salami/data/Codaich/popular/Gillian_Welch/Only_One_And_Only,334.0,,Only_One_And_Only,Gillian_Welch,mp3,20.0,20.0,/srv/salami/data/Codaich/popular/Gillian_Welch/Only_One_And_Only/textfile1.txt,/srv/salami/data/Codaich/popular/Gillian_Welch/Only_One_And_Only/textfile2.txt,popular,Country,2010-06-08,2010-07-07,1,False,X,0
311,Codaich,5,6,/srv/salami/data/Codaich/popular/Neil_Young/The_Believer,163.0,,The_Believer,Neil_Young,mp3,25.0,20.0,/srv/salami/data/Codaich/popular/Neil_Young/The_Believer/textfile1.txt,/srv/salami/data/Codaich/popular/Neil_Young/The_Believer/textfile2.txt,popular,Country,2010-07-02,2010-06-08,1,False,0,X
315,Codaich,3,8,/srv/salami/data/Codaich/popular/Compilations/Who__s_Gonna_Mow_Your_Grass_,139.0,,Who__s_Gonna_Mow_Your_Grass_,Compilations,mp3,30.0,20.0,/srv/salami/data/Codaich/popular/Compilations/Who__s_Gonna_Mow_Your_Grass_/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Who__s_Gonna_Mow_Your_Grass_/textfile2.txt,popular,Country,2010-06-05,2010-06-04,1,False,X,X
323,Codaich,2,9,/srv/salami/data/Codaich/popular/Robyn/Long_gone,275.0,,Long_gone,Robyn,mp3,30.0,30.0,/srv/salami/data/Codaich/popular/Robyn/Long_gone/textfile1.txt,/srv/salami/data/Codaich/popular/Robyn/Long_gone/textfile2.txt,popular,Dance_Pop,2010-06-06,2010-07-07,1,False,X,0
327,Codaich,8,9,/srv/salami/data/Codaich/popular/Pink/Tonight__s_The_Night,236.0,,Tonight__s_The_Night,Pink,mp3,20.0,20.0,/srv/salami/data/Codaich/popular/Pink/Tonight__s_The_Night/textfile1.txt,/srv/salami/data/Codaich/popular/Pink/Tonight__s_The_Night/textfile2.txt,popular,Dance_Pop,2010-06-07,2010-07-07,1,False,X,0
331,Codaich,2,3,/srv/salami/data/Codaich/popular/Compilations/BEAT_IT,258.0,,BEAT_IT,Compilations,mp3,20.0,15.0,/srv/salami/data/Codaich/popular/Compilations/BEAT_IT/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/BEAT_IT/textfile2.txt,popular,Dance_Pop,2010-06-06,2010-06-06,1,False,X,X
335,Codaich,7,9,/srv/salami/data/Codaich/popular/Paris_Hilton/Stars_Are_Blind,237.0,,Stars_Are_Blind,Paris_Hilton,mp3,20.0,25.0,/srv/salami/data/Codaich/popular/Paris_Hilton/Stars_Are_Blind/textfile1.txt,/srv/salami/data/Codaich/popular/Paris_Hilton/Stars_Are_Blind/textfile2.txt,popular,Dance_Pop,2010-06-08,2010-07-07,1,False,X,0
347,Codaich,2,4,/srv/salami/data/Codaich/popular/Lesbians_On_Ecstasy/Superdyke_____Live__,273.0,,Superdyke_____Live__,Lesbians_On_Ecstasy,mp3,30.0,15.0,/srv/salami/data/Codaich/popular/Lesbians_On_Ecstasy/Superdyke_____Live__/textfile1.txt,/srv/salami/data/Codaich/popular/Lesbians_On_Ecstasy/Superdyke_____Live__/textfile2.txt,popular,Electronica,2010-06-06,2010-07-16,1,False,X,0
355,Codaich,8,9,/srv/salami/data/Codaich/popular/Gnarls_Barkley/The_Boogie_Monster,170.0,,The_Boogie_Monster,Gnarls_Barkley,mp3,20.0,15.0,/srv/salami/data/Codaich/popular/Gnarls_Barkley/The_Boogie_Monster/textfile1.txt,/srv/salami/data/Codaich/popular/Gnarls_Barkley/The_Boogie_Monster/textfile2.txt,popular,Hip_Hop___Rap,2010-07-08,2010-08-02,1,False,0,0
359,Codaich,16,14,/srv/salami/data/Codaich/popular/Missy_Elliott/Missy__s_Finale,24.0,,Missy__s_Finale,Missy_Elliott,mp3,2.0,,/srv/salami/data/Codaich/popular/Missy_Elliott/Missy__s_Finale/textfile1.txt,,popular,Hip_Hop___Rap,2011-03-09,,1,False,0,0
363,Codaich,7,9,/srv/salami/data/Codaich/popular/Timbaland/I_Got_Luv_4_Ya,247.0,,I_Got_Luv_4_Ya,Timbaland,mp3,20.0,15.0,/srv/salami/data/Codaich/popular/Timbaland/I_Got_Luv_4_Ya/textfile1.txt,/srv/salami/data/Codaich/popular/Timbaland/I_Got_Luv_4_Ya/textfile2.txt,popular,Hip_Hop___Rap,2010-06-08,2010-08-06,1,False,X,0
367,Codaich,5,6,/srv/salami/data/Codaich/popular/Cypress_Hill/Throw_Your_Set_In_The_Air,248.0,,Throw_Your_Set_In_The_Air,Cypress_Hill,mp3,25.0,20.0,/srv/salami/data/Codaich/popular/Cypress_Hill/Throw_Your_Set_In_The_Air/textfile1.txt,/srv/salami/data/Codaich/popular/Cypress_Hill/Throw_Your_Set_In_The_Air/textfile2.txt,popular,Hip_Hop___Rap,2010-07-09,2010-06-08,1,False,0,X
375,Codaich,10,10,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/Christmas_Turkey,227.0,,Christmas_Turkey,The_Arrogant_Worms,mp3,0.0,0.0,,,popular,Humour,2010-06-22,2010-06-22,1,True,0,0
379,Codaich,6,9,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/Horizon,208.0,,Horizon,The_Arrogant_Worms,mp3,15.0,15.0,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/Horizon/textfile1.txt,/srv/salami/data/Codaich/popular/The_Arrogant_Worms/Horizon/textfile2.txt,popular,Humour,2010-10-22,2010-08-06,1,False,0,0
383,Codaich,8,9,/srv/salami/data/Codaich/popular/Monty_Python/All_Things_Dull_And_Ugly,95.0,,All_Things_Dull_And_Ugly,Monty_Python,mp3,10.0,10.0,/srv/salami/data/Codaich/popular/Monty_Python/All_Things_Dull_And_Ugly/textfile1.txt,/srv/salami/data/Codaich/popular/Monty_Python/All_Things_Dull_And_Ugly/textfile2.txt,popular,Humour,2010-07-10,2010-08-06,1,False,0,0
399,Codaich,10,11,/srv/salami/data/Codaich/popular/Compilations/Run_Fay_Run,166.0,,Run_Fay_Run,Compilations,mp3,25.0,,/srv/salami/data/Codaich/popular/Compilations/Run_Fay_Run/textfile1.txt,,popular,Instrumental_Pop,2010-05-28,2011-01-31,1,False,X,0
407,Codaich,2,9,/srv/salami/data/Codaich/jazz/Compilations/Cantaloop,279.0,,Cantaloop,Compilations,mp3,15.0,15.0,/srv/salami/data/Codaich/jazz/Compilations/Cantaloop/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Cantaloop/textfile2.txt,jazz,Jazz_-_Acid_Jazz,2010-07-26,2010-08-13,1,False,0,0
415,Codaich,2,3,/srv/salami/data/Codaich/jazz/Ornette_Coleman/Mob_Job,190.0,,Mob_Job,Ornette_Coleman,mp3,15.0,30.0,/srv/salami/data/Codaich/jazz/Ornette_Coleman/Mob_Job/textfile1.txt,/srv/salami/data/Codaich/jazz/Ornette_Coleman/Mob_Job/textfile2.txt,jazz,Jazz_-_Avant-Garde_Jazz,2010-07-26,2010-06-28,1,False,0,0
419,Codaich,10,10,/srv/salami/data/Codaich/jazz/Miles_Davis/Prelude___Part_I__,1561.0,,Prelude___Part_I__,Miles_Davis,mp3,7.0,9.0,,,jazz,Jazz_-_Avant-Garde_Jazz,2010-06-27,2011-01-31,1,True,0,0
427,Codaich,3,8,/srv/salami/data/Codaich/jazz/Compilations/Siete_Ocho,504.0,,Siete_Ocho,Compilations,mp3,30.0,30.0,/srv/salami/data/Codaich/jazz/Compilations/Siete_Ocho/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Siete_Ocho/textfile2.txt,jazz,Jazz_-_Avant-Garde_Jazz,2010-06-29,2010-07-27,1,False,0,0
439,Codaich,8,9,/srv/salami/data/Codaich/jazz/Compilations/Moody__s_All_Frantic,153.0,,Moody__s_All_Frantic,Compilations,mp3,15.0,15.0,/srv/salami/data/Codaich/jazz/Compilations/Moody__s_All_Frantic/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Moody__s_All_Frantic/textfile2.txt,jazz,Jazz_-_Bebop,2010-07-27,2010-08-26,1,False,0,0
447,Codaich,7,9,/srv/salami/data/Codaich/jazz/Compilations/It__s_Easy_To_Remember,186.0,,It__s_Easy_To_Remember,Compilations,mp3,10.0,10.0,/srv/salami/data/Codaich/jazz/Compilations/It__s_Easy_To_Remember/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/It__s_Easy_To_Remember/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-06-28,2010-08-26,1,False,0,0
451,Codaich,7,6,/srv/salami/data/Codaich/jazz/Lester_Young/I_Can__t_Get_Started,220.0,,I_Can__t_Get_Started,Lester_Young,mp3,20.0,25.0,/srv/salami/data/Codaich/jazz/Lester_Young/I_Can__t_Get_Started/textfile1.txt,/srv/salami/data/Codaich/jazz/Lester_Young/I_Can__t_Get_Started/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-11-01,2010-06-12,1,False,0,0
455,Codaich,3,8,/srv/salami/data/Codaich/jazz/Louis_Armstrong/Mahogany_Hall_Stomp,234.0,,Mahogany_Hall_Stomp,Louis_Armstrong,mp3,20.0,30.0,/srv/salami/data/Codaich/jazz/Louis_Armstrong/Mahogany_Hall_Stomp/textfile1.txt,/srv/salami/data/Codaich/jazz/Louis_Armstrong/Mahogany_Hall_Stomp/textfile2.txt,jazz,Jazz_-_Dixieland,2010-06-17,2010-07-23,1,False,0,0
467,Codaich,8,9,/srv/salami/data/Codaich/jazz/Horace_Silver/The_Kicker,326.0,,The_Kicker,Horace_Silver,mp3,30.0,35.0,/srv/salami/data/Codaich/jazz/Horace_Silver/The_Kicker/textfile1.txt,/srv/salami/data/Codaich/jazz/Horace_Silver/The_Kicker/textfile2.txt,jazz,Jazz_-_Hard_Bop,2010-07-25,2010-07-07,1,False,0,0
491,Codaich,2,9,/srv/salami/data/Codaich/jazz/Stan_Getz____Luiz_Bonfa/Um_Abraco_No_Getz___A_Tribute_To_Getz,266.0,,Um_Abraco_No_Getz___A_Tribute_To_Getz,Stan_Getz____Luiz_Bonfa,mp3,30.0,20.0,/srv/salami/data/Codaich/jazz/Stan_Getz____Luiz_Bonfa/Um_Abraco_No_Getz___A_Tribute_To_Getz/textfile1.txt,/srv/salami/data/Codaich/jazz/Stan_Getz____Luiz_Bonfa/Um_Abraco_No_Getz___A_Tribute_To_Getz/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-06-19,2010-07-07,1,False,0,0
495,Codaich,8,9,/srv/salami/data/Codaich/jazz/Wynton_Marsalis/Love_And_Broken_Hearts,460.0,,Love_And_Broken_Hearts,Wynton_Marsalis,mp3,30.0,25.0,/srv/salami/data/Codaich/jazz/Wynton_Marsalis/Love_And_Broken_Hearts/textfile1.txt,/srv/salami/data/Codaich/jazz/Wynton_Marsalis/Love_And_Broken_Hearts/textfile2.txt,jazz,Jazz_-_Post-Bop,2010-07-30,2010-08-27,1,False,0,0
503,Codaich,7,9,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Someday_We__ll_All_Be_Free,297.0,,Someday_We__ll_All_Be_Free,Charlie_Hunter,mp3,30.0,25.0,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Someday_We__ll_All_Be_Free/textfile1.txt,/srv/salami/data/Codaich/jazz/Charlie_Hunter/Someday_We__ll_All_Be_Free/textfile2.txt,jazz,Jazz_-_Post-Bop,2010-06-14,2010-07-07,1,False,0,0
507,Codaich,7,6,/srv/salami/data/Codaich/jazz/Donald_Byrd/Weasil,540.0,,Weasil,Donald_Byrd,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Donald_Byrd/Weasil/textfile1.txt,/srv/salami/data/Codaich/jazz/Donald_Byrd/Weasil/textfile2.txt,jazz,Jazz_-_Soul_Jazz,2010-11-16,2010-08-04,1,False,0,0
